orderdate,revenue,productline,customername,city,country,month
2003-07-02,3215.5199999999995,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,2967.2999999999997,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,5864.879999999999,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,2238.3,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,4151.5199999999995,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,1948.2200000000003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,687.2,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,1405.35,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,6534.41,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,1766.3999999999999,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,1274.4599999999998,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,2755.5,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-02,3472.48,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-07
2003-07-04,2937.0,Classic Cars,Alpha Cognac,Toulouse,France,2003-07
2003-07-04,4352.76,Classic Cars,Alpha Cognac,Toulouse,France,2003-07
2003-07-04,6942.9400000000005,Classic Cars,Alpha Cognac,Toulouse,France,2003-07
2003-07-10,5092.12,Classic Cars,Reims Collectables,Reims,France,2003-07
2003-07-10,4102.5599999999995,Classic Cars,Reims Collectables,Reims,France,2003-07
2003-07-10,3679.0800000000004,Classic Cars,Reims Collectables,Reims,France,2003-07
2003-07-10,1046.5,Classic Cars,Reims Collectables,Reims,France,2003-07
2003-07-07,4936.8,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,1132.1200000000001,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,4347.96,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,3720.05,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,1491.78,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,2678.85,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,730.18,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,1271.49,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,2060.7999999999997,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,2889.0,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,3775.45,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,2091.18,Classic Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-07,951.78,Vintage Cars,Kelly's Gift Shop,Auckland  ,New Zealand,2003-07
2003-07-16,2770.7799999999997,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,2588.67,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,6227.08,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,4194.280000000001,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,1049.4,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,2031.6,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,2440.5,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-16,2711.21,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,2003-07
2003-07-24,6898.28,Classic Cars,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,3418.7400000000002,Classic Cars,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,4518.2,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,3061.44,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,2348.2999999999997,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,4020.0,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,1167.25,Vintage Cars,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,5585.4800000000005,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,2278.64,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,1737.3999999999999,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,2003-07
2003-07-24,3641.4,Classic Cars,Technics Stores Inc.,Burlingame,USA,2003-07
2003-08-01,2413.9500000000003,Trucks and Buses,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,6257.9400000000005,Classic Cars,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,4845.2300000000005,Trucks and Buses,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,4893.96,Classic Cars,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,1017.2,Classic Cars,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,675.78,Classic Cars,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,4163.6,Classic Cars,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,1272.72,Trucks and Buses,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-01,4176.4800000000005,Trucks and Buses,Suominen Souveniers,Espoo,Finland,2003-08
2003-08-08,5485.92,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,4636.5,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,7720.18,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,6098.719999999999,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,2107.6,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,2929.92,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,1916.88,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,3771.57,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,3643.1499999999996,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,2557.7999999999997,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,2362.08,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,2268.94,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,3314.44,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,1935.36,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,3472.0600000000004,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-08,1831.44,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2003-08
2003-08-10,6530.72,Classic Cars,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,4036.8,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,3244.84,Ships,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,3383.68,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1720.17,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1974.3899999999999,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1716.72,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1566.88,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1186.9399999999998,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,3123.72,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,2282.7999999999997,Ships,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,2074.28,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,2151.09,Ships,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1971.2000000000003,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,2215.1000000000004,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-10,1837.4199999999998,Planes,Mini Creations Ltd.,New Bedford,USA,2003-08
2003-08-13,1128.1999999999998,Vintage Cars,Royale Belge,Charleroi,Belgium,2003-08
2003-08-25,3445.2000000000003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,3872.79,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,5112.6900000000005,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,7158.9,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,2154.3,Planes,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,1581.0,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,4458.240000000001,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,3501.6000000000004,Planes,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,3007.06,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,1514.7,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,2367.09,Planes,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,3296.37,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,1222.33,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,2590.11,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,2782.36,Motorcycles,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-08-25,2278.0,Planes,Toys4GrownUps.com,Pasadena,USA,2003-08
2003-09-03,2834.1,Motorcycles,Gift Ideas Corp.,Glendale,USA,2003-09
2003-09-03,3797.2599999999998,Classic Cars,Gift Ideas Corp.,Glendale,USA,2003-09
2003-09-05,7751.52,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,3422.09,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,1558.4099999999999,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,3230.37,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,1841.8400000000001,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,2692.08,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,4785.95,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,830.7499999999999,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,1469.3999999999999,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,2842.34,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-05,2255.56,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2003-09
2003-09-11,2636.9500000000003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,5088.22,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,3414.0,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,3065.04,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,4606.08,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,3797.64,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,2847.5,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,1922.1200000000001,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,1635.25,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,2175.63,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,1622.04,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,3913.06,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,2229.21,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-11,2601.9900000000002,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2003-09
2003-09-12,4366.5,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1455.6000000000001,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,5317.6,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1220.4,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,4153.38,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,3842.38,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,3750.1800000000003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1123.2,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1953.6299999999999,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1002.82,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-12,1811.3999999999999,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,2003-09
2003-09-19,8197.2,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,2423.0,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,4059.0000000000005,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,3252.78,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,4380.87,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,1686.3,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,2532.14,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,5458.11,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,1418.7,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,3040.45,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-19,1901.6,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,2003-09
2003-09-21,2758.8,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,6547.610000000001,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,5232.22,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,2275.26,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,3520.65,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,4615.8,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,880.5,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,2288.25,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,1774.8899999999999,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-21,2829.06,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,2003-09
2003-09-25,4121.95,Classic Cars,"Australian Gift Network, Co",South Brisbane,Australia,2003-09
2003-09-25,1228.25,Classic Cars,"Australian Gift Network, Co",South Brisbane,Australia,2003-09
2003-09-25,2584.51,Classic Cars,"Australian Gift Network, Co",South Brisbane,Australia,2003-09
2003-09-25,1886.6100000000001,Trains,"Australian Gift Network, Co",South Brisbane,Australia,2003-09
2003-09-28,4031.3999999999996,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,5393.639999999999,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,7630.28,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,3895.46,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,2398.0099999999998,Trains,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,1815.0,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,4473.2,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,1652.6100000000001,Trains,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,2494.0,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,2497.0499999999997,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,4357.5,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,1708.1999999999998,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-09-28,2593.5,Ships,Euro+ Shopping Channel,Madrid,Spain,2003-09
2003-10-02,2332.13,Vintage Cars,Boards & Toys Co.,Glendale,USA,2003-10
2003-10-02,2133.7200000000003,Ships,Boards & Toys Co.,Glendale,USA,2003-10
2003-10-06,4134.4,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,5273.26,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,3671.3599999999997,Ships,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,3070.23,Vintage Cars,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,1433.8200000000002,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,1922.6999999999998,Vintage Cars,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,2823.4700000000003,Vintage Cars,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,2582.3599999999997,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,2867.52,Ships,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,1755.0,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,3302.4,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,3094.52,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-06,1671.4399999999998,Planes,"Toys of Finland, Co.",Helsinki,Finland,2003-10
2003-10-08,872.8,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-10
2003-10-08,3726.7200000000003,Planes,Euro+ Shopping Channel,Madrid,Spain,2003-10
2003-10-09,2285.91,Planes,Frau da Collezione,Milan,Italy,2003-10
2003-10-09,3588.8,Planes,Frau da Collezione,Milan,Italy,2003-10
2003-10-09,2199.4500000000003,Planes,Frau da Collezione,Milan,Italy,2003-10
2003-10-09,2852.94,Motorcycles,Frau da Collezione,Milan,Italy,2003-10
2003-10-09,1579.48,Vintage Cars,Frau da Collezione,Milan,Italy,2003-10
2003-10-09,5239.68,Planes,Frau da Collezione,Milan,Italy,2003-10
2003-10-10,1491.38,Motorcycles,Baane Mini Imports,Stavern,Norway,2003-10
2003-10-10,3986.1499999999996,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,3740.7,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,3749.24,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,7737.929999999999,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,4979.5199999999995,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1608.72,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,2162.16,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1401.54,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,3233.75,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1148.91,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,4571.2,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,4413.2,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1813.8600000000001,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,2480.0,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1859.3200000000002,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1380.05,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,1995.02,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-10,2421.41,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-11,4429.8,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-11,4664.0,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-11,2691.92,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-11,2811.0,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-11,1284.78,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-11,4571.0,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2003-10
2003-10-17,3408.16,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,4387.72,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,6691.68,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,2884.2000000000003,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,4780.8,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,1568.0,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,2719.1299999999997,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,1087.67,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,1653.8,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,2701.0,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,1455.3999999999999,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-17,2826.9,Classic Cars,Heintze Collectables,Århus,Denmark,2003-10
2003-10-18,4191.84,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,2037.6000000000001,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,4091.8999999999996,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,1438.56,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,4299.7,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,7533.12,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,3373.8900000000003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,1019.35,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,1676.1399999999999,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-18,1214.34,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2003-10
2003-10-20,4455.36,Classic Cars,Classic Legends Inc.,NYC,USA,2003-10
2003-10-20,3140.61,Vintage Cars,Classic Legends Inc.,NYC,USA,2003-10
2003-10-20,2878.08,Vintage Cars,Classic Legends Inc.,NYC,USA,2003-10
2003-10-20,4063.2,Vintage Cars,Classic Legends Inc.,NYC,USA,2003-10
